0.0 , 0.24492187499999998
0.08118724822998047 , 0.29648437499999997
0.16232538223266602 , 0.348046875
0.24363422393798828 , 0.38671875
0.3249545097351074 , 0.451171875
0.4061777591705322 , 0.48984374999999997
0.48748326301574707 , 0.54140625
0.5688979625701904 , 0.580078125
0.6502454280853271 , 0.605859375
0.7316474914550781 , 0.6574218749999999
0.8131020069122314 , 0.708984375
0.8946614265441895 , 0.7476562499999999
0.9763593673706055 , 0.7863281249999999
1.057917833328247 , 0.8121093749999999
1.139528512954712 , 0.863671875
1.2213292121887207 , 0.9152343749999999
1.303300380706787 , 0.95390625
1.3850603103637695 , 0.992578125
1.4663186073303223 , 1.018359375
1.5475893020629883 , 1.069921875
1.628875732421875 , 1.10859375
1.710280179977417 , 1.147265625
1.791435718536377 , 1.173046875
1.8726246356964111 , 1.21171875
1.9541292190551758 , 1.224609375
2.0353333950042725 , 1.276171875
2.1168293952941895 , 1.3148437499999999
2.198866605758667 , 1.353515625
2.2803914546966553 , 1.3792968749999999
2.362121105194092 , 1.405078125
2.4434685707092285 , 1.4308593749999998
2.5247721672058105 , 1.46953125
2.606034994125366 , 1.5082031249999999
2.687511682510376 , 1.533984375
2.7686851024627686 , 1.5597656249999998
2.84993577003479 , 1.585546875
2.931107521057129 , 1.611328125
3.012408494949341 , 1.6371093749999999
3.093909502029419 , 1.6371093749999999
3.17553448677063 , 1.6886718749999998
3.256955862045288 , 1.72734375
3.338599920272827 , 1.7660156249999999
3.4202182292938232 , 1.791796875
3.5017247200012207 , 1.8304687499999999
3.582972288131714 , 1.869140625
3.6641995906829834 , 1.8949218749999999
3.7454264163970947 , 1.93359375
3.826622486114502 , 1.9464843749999998
3.907951593399048 , 1.98515625
3.989623785018921 , 2.0109375
4.070917129516602 , 2.03671875
4.152221441268921 , 2.0496093749999997
4.233872890472412 , 2.08828125
4.315312147140503 , 2.101171875
4.397212028503418 , 2.101171875
4.478815793991089 , 2.101171875
4.560453414916992 , 2.101171875
4.641927719116211 , 2.1140624999999997
4.723388910293579 , 2.1140624999999997
4.804624319076538 , 2.1140624999999997
4.885838031768799 , 2.1140624999999997
4.967076301574707 , 2.126953125
5.048241376876831 , 2.126953125
5.129448413848877 , 2.126953125
5.2107627391815186 , 2.126953125
5.292318105697632 , 2.126953125
5.3739402294158936 , 2.126953125
5.455519437789917 , 2.126953125
5.537220478057861 , 2.126953125
5.61897349357605 , 2.13984375
5.700577974319458 , 2.13984375
5.782198905944824 , 2.13984375
5.863909006118774 , 2.13984375
5.945430040359497 , 2.13984375
6.027000665664673 , 2.13984375
6.108563661575317 , 2.13984375
6.190139055252075 , 2.13984375
6.2727837562561035 , 2.13984375
6.354641437530518 , 2.13984375
6.435930490493774 , 2.13984375
6.517156600952148 , 2.13984375
6.598568916320801 , 2.13984375
6.679908275604248 , 2.13984375
6.7611494064331055 , 2.13984375
6.84242844581604 , 2.13984375
6.923814296722412 , 2.13984375
7.005120277404785 , 2.13984375
7.086815357208252 , 2.13984375
7.1682515144348145 , 2.13984375
7.249680519104004 , 2.13984375
7.331388473510742 , 2.13984375
7.4129087924957275 , 2.13984375
7.49447774887085 , 2.13984375
7.576228857040405 , 2.13984375
7.657855987548828 , 2.13984375
7.739291429519653 , 2.13984375
7.82104229927063 , 2.13984375
7.902615547180176 , 2.13984375
7.9843528270721436 , 2.13984375
8.065926551818848 , 2.13984375
8.147562026977539 , 2.13984375
8.228905439376831 , 2.13984375
8.310434103012085 , 2.13984375
8.392109870910645 , 2.13984375
8.4736647605896 , 2.13984375
8.555236101150513 , 2.13984375
8.636804819107056 , 2.13984375
8.718522548675537 , 2.13984375
8.800154447555542 , 2.13984375
8.88173532485962 , 2.13984375
8.963332176208496 , 2.13984375
9.045094728469849 , 2.13984375
9.126667499542236 , 2.13984375
9.208188533782959 , 2.13984375
9.289834022521973 , 2.13984375
9.371341705322266 , 2.13984375
9.453607082366943 , 2.13984375
9.536339521408081 , 2.13984375
9.61797547340393 , 2.13984375
9.699386835098267 , 2.13984375
9.780912637710571 , 2.13984375
9.862424850463867 , 2.13984375
9.943800449371338 , 2.13984375
10.025348663330078 , 2.13984375
10.106997728347778 , 2.13984375
10.188506603240967 , 2.13984375
10.270256042480469 , 2.13984375
10.352245807647705 , 2.13984375
10.433690547943115 , 2.13984375
10.514965057373047 , 2.13984375
10.596181392669678 , 2.13984375
10.677521705627441 , 2.13984375
10.759241819381714 , 2.13984375
10.841038942337036 , 2.13984375
10.922236680984497 , 2.13984375
11.003534317016602 , 2.13984375
11.085081815719604 , 2.13984375
11.166608333587646 , 2.1140624999999997
